image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
141304.jpg,71,110,106,110,95,133,76,154,101,154
141305.jpg,69,110,107,112,81,133,72,150,107,155
141306.jpg,70,107,104,114,74,132,75,150,108,157
141307.jpg,69,111,107,111,90,133,73,152,105,153
141308.jpg,68,112,109,112,88,135,68,151,108,151
141309.jpg,69,112,108,111,81,140,69,152,107,151
141310.jpg,70,111,108,111,97,135,70,154,106,151
141311.jpg,71,111,107,110,92,132,73,153,104,154
141312.jpg,68,111,109,112,88,144,68,151,110,151
141313.jpg,69,113,109,110,102,138,73,153,102,150
141314.jpg,68,111,108,112,90,133,70,152,108,151
141315.jpg,68,112,109,111,95,133,69,149,107,153
141316.jpg,69,112,109,111,94,136,73,152,104,151
141317.jpg,68,112,109,111,89,137,73,152,103,151
141318.jpg,70,112,108,111,87,137,74,152,102,152
141319.jpg,66,110,109,114,82,141,69,149,111,151
141320.jpg,69,111,107,112,92,130,67,151,111,153
141321.jpg,69,112,108,111,86,137,68,153,108,151
141322.jpg,67,111,109,113,89,138,70,151,108,150
141323.jpg,67,112,109,112,81,137,65,150,112,151
141324.jpg,69,112,109,111,96,138,68,152,109,150
141325.jpg,69,111,108,111,91,139,70,152,107,152
141326.jpg,72,111,106,109,98,136,73,156,102,153
141327.jpg,69,111,108,111,93,133,74,152,103,152
141328.jpg,67,112,110,112,87,137,67,152,110,148
141329.jpg,67,112,109,112,82,138,65,149,113,152
141330.jpg,68,112,109,112,91,136,70,151,107,152
141331.jpg,69,111,108,112,88,134,72,152,106,152
141332.jpg,69,111,108,111,88,130,73,152,104,152
141333.jpg,71,112,107,109,92,138,72,155,102,152
141334.jpg,68,112,109,112,84,135,72,152,105,150
141335.jpg,72,110,105,110,99,135,75,155,102,155
141336.jpg,68,112,109,112,86,137,70,150,106,151
141337.jpg,69,112,108,111,86,132,67,152,110,151
141338.jpg,71,111,106,110,89,137,71,154,105,153
141339.jpg,70,111,107,111,91,137,74,153,103,153
141340.jpg,67,112,110,113,86,136,67,149,110,151
141341.jpg,69,111,108,111,86,136,72,151,105,152
141342.jpg,69,112,108,111,94,133,69,152,108,152
141343.jpg,69,111,108,112,91,134,69,152,109,152
141344.jpg,69,111,108,111,92,128,71,153,106,151
141345.jpg,69,111,108,112,88,134,72,152,105,151
141346.jpg,70,111,107,111,86,135,75,153,102,153
141347.jpg,68,111,109,112,95,140,65,152,112,151
141348.jpg,69,111,108,112,81,141,67,152,110,152
141349.jpg,71,111,106,110,89,132,74,154,102,153
141350.jpg,70,111,107,111,88,134,73,152,103,153
141351.jpg,68,112,109,112,87,138,70,151,106,151
141352.jpg,69,112,108,111,87,136,73,152,103,152
141353.jpg,70,111,107,111,92,130,73,152,104,153
141354.jpg,67,112,110,112,89,136,70,150,107,150
141355.jpg,70,111,107,110,85,135,70,153,106,153
141356.jpg,70,110,106,112,85,131,74,153,105,153
141357.jpg,69,111,107,112,94,136,68,151,110,153
141358.jpg,68,111,108,113,86,131,71,151,108,151
141359.jpg,68,112,109,112,85,130,73,151,104,151
141360.jpg,70,112,108,111,90,134,68,152,108,152
141361.jpg,68,110,108,113,78,134,70,148,109,154
141362.jpg,69,111,108,111,87,136,73,152,104,153
141363.jpg,68,113,109,111,84,133,71,151,105,151
141364.jpg,67,112,110,112,92,137,70,152,108,149
141365.jpg,69,111,108,112,81,140,69,151,109,152
141366.jpg,69,112,108,111,84,138,73,152,103,152
141367.jpg,69,111,107,111,81,139,72,154,106,151
141368.jpg,68,112,109,112,93,136,72,152,106,149
141369.jpg,71,110,106,111,79,133,70,152,107,156
141370.jpg,66,112,110,113,92,143,67,151,111,148
141371.jpg,70,111,107,111,88,138,66,154,111,151
141372.jpg,68,112,109,112,88,137,71,151,106,151
141373.jpg,68,112,109,111,88,142,68,152,107,150
141374.jpg,68,112,109,112,92,138,66,151,111,151
141375.jpg,69,110,107,113,74,143,67,151,113,153
141376.jpg,69,111,108,112,86,137,73,151,105,152
141377.jpg,72,113,107,108,76,131,70,154,102,152
141378.jpg,69,111,108,111,84,142,72,152,105,152
141379.jpg,68,106,105,116,99,129,79,150,106,156
141380.jpg,69,111,108,112,89,134,72,152,105,151
141381.jpg,70,110,106,112,97,136,73,153,105,153
141382.jpg,70,110,106,111,89,132,73,152,104,154
141383.jpg,68,110,107,113,97,122,77,150,103,154
141384.jpg,69,112,109,111,96,140,67,152,109,151
141385.jpg,70,111,107,111,86,131,74,153,102,152
141386.jpg,69,111,108,111,83,140,74,152,103,152
141387.jpg,67,113,110,112,94,143,64,151,112,149
141388.jpg,69,112,109,111,92,138,68,151,108,152
141389.jpg,70,111,106,111,85,137,69,152,108,154
141390.jpg,70,111,107,111,90,131,73,153,103,152
141391.jpg,72,111,106,109,92,134,72,156,102,153
141392.jpg,66,112,111,114,87,141,66,148,112,150
141393.jpg,71,111,107,110,98,132,73,155,103,152
141394.jpg,71,111,106,110,100,132,73,154,104,153
141395.jpg,69,112,109,111,92,141,66,152,109,151
141396.jpg,69,112,108,111,86,138,73,153,103,151
141397.jpg,68,112,109,112,84,143,65,151,112,152
141398.jpg,69,112,108,111,93,137,70,152,106,152
141399.jpg,68,112,109,112,91,137,67,152,110,149
141400.jpg,68,111,108,112,86,136,70,152,108,151
141401.jpg,69,110,106,112,82,135,75,153,104,152
141402.jpg,69,112,109,111,87,138,73,151,104,151
141403.jpg,68,110,108,113,82,143,72,150,107,153
141404.jpg,68,110,108,113,82,143,73,150,107,153
141405.jpg,71,112,107,109,80,134,72,154,103,153
141406.jpg,70,111,107,111,86,135,73,154,104,152
141407.jpg,68,112,109,112,94,137,70,150,106,152
141408.jpg,69,111,108,112,89,134,73,152,105,151
141409.jpg,71,107,103,112,102,122,75,152,106,158
141410.jpg,68,112,109,112,82,135,69,151,107,150
141411.jpg,70,112,108,110,96,140,70,152,105,152
141412.jpg,70,110,107,111,75,138,72,152,106,154
141413.jpg,68,112,109,112,86,139,66,150,111,151
141414.jpg,69,112,108,110,88,136,69,151,106,152
141415.jpg,68,112,109,112,90,139,69,151,107,151
141416.jpg,71,110,106,110,88,134,74,153,102,154
141417.jpg,70,111,108,111,87,133,73,153,103,152
141418.jpg,72,110,105,110,88,127,76,154,101,155
141419.jpg,69,111,108,111,84,132,71,152,106,152
141420.jpg,70,111,107,111,78,139,74,153,103,153
141421.jpg,76,107,100,109,114,136,75,159,103,158
141422.jpg,69,112,108,110,80,134,75,152,100,152
141423.jpg,69,111,107,111,95,136,73,152,105,153
141424.jpg,69,113,109,111,89,140,69,150,107,152
141425.jpg,70,111,107,111,90,136,74,153,104,153
141426.jpg,70,111,107,111,83,136,73,153,104,153
141427.jpg,68,112,109,111,90,140,69,150,107,151
141428.jpg,70,111,108,111,87,138,73,153,103,152
141429.jpg,69,111,108,111,87,134,69,152,108,152
141430.jpg,70,112,108,110,85,137,73,153,102,152
141431.jpg,72,110,105,110,77,133,74,156,103,154
141432.jpg,69,111,108,111,87,136,72,152,104,152
141433.jpg,69,111,108,112,90,135,72,152,106,152
141434.jpg,71,110,106,111,90,137,68,153,109,155
141435.jpg,69,112,109,111,88,139,72,150,105,153
141436.jpg,68,112,109,112,91,138,71,151,106,151
141437.jpg,70,111,107,111,94,136,74,153,103,153
141438.jpg,69,111,108,112,92,135,72,152,105,152
141439.jpg,69,111,108,111,83,133,73,152,104,152
141440.jpg,79,107,98,107,109,130,79,159,98,162
141441.jpg,69,112,109,111,90,133,70,150,105,153
141442.jpg,67,112,110,112,92,140,64,151,112,150
141443.jpg,69,112,108,111,89,133,72,151,104,152
141444.jpg,69,111,108,111,86,130,70,153,107,151
141445.jpg,74,107,101,111,109,125,77,154,103,160
141446.jpg,69,111,108,112,98,129,68,153,109,150
141447.jpg,70,110,107,111,92,138,74,153,103,153
141448.jpg,70,111,107,111,85,138,70,153,107,152
141449.jpg,73,108,103,111,108,133,74,157,105,155
141450.jpg,71,114,109,108,101,142,64,155,108,149
141451.jpg,69,111,108,111,90,140,70,153,107,151
141452.jpg,69,110,106,112,79,140,71,152,108,153
141453.jpg,68,112,109,112,91,137,67,151,110,151
141454.jpg,69,111,108,111,86,136,75,152,102,152
141455.jpg,68,112,109,111,79,134,67,151,109,152
141456.jpg,68,111,109,112,86,140,66,151,111,152
141457.jpg,70,111,107,111,84,138,72,154,105,152
141458.jpg,73,112,105,108,99,139,75,157,98,153
141459.jpg,69,111,107,112,86,138,73,151,105,153
141460.jpg,70,114,109,109,99,140,64,155,108,149
141461.jpg,69,112,108,111,90,133,66,151,111,152
141462.jpg,70,110,107,111,101,129,72,153,106,153
141463.jpg,68,113,110,111,91,135,66,151,109,150
141464.jpg,70,111,107,111,97,136,72,153,105,153
141465.jpg,68,112,110,112,80,125,74,149,103,152
141466.jpg,70,111,107,111,92,138,72,152,106,154
141467.jpg,69,111,108,111,88,133,73,152,104,153
141468.jpg,71,109,105,111,73,136,71,152,108,156
141469.jpg,70,111,108,111,86,140,75,152,102,152
141470.jpg,81,105,96,107,69,139,88,164,90,162
141471.jpg,74,113,105,107,73,130,74,155,97,155
141472.jpg,78,105,98,109,113,130,77,154,103,167
141473.jpg,69,111,108,112,83,137,72,152,106,151
141474.jpg,69,111,108,111,86,138,69,152,108,152
141475.jpg,71,111,106,110,94,137,76,154,101,153
141476.jpg,70,111,107,111,93,135,73,154,104,152
141477.jpg,73,110,105,109,103,133,77,156,100,154
141478.jpg,70,111,107,111,88,137,71,153,106,153
141479.jpg,69,111,108,111,86,138,71,152,106,152
141480.jpg,70,111,107,111,83,138,69,152,108,153
141481.jpg,71,110,106,111,77,132,76,154,101,154
141482.jpg,68,112,109,112,86,126,70,151,106,150
141483.jpg,70,111,107,111,89,134,72,153,105,153
141484.jpg,70,113,108,110,98,138,71,153,103,151
141485.jpg,71,111,106,110,98,135,72,156,104,151
141486.jpg,69,110,107,113,93,132,73,153,107,151
141487.jpg,69,111,108,111,89,136,68,151,109,153
141488.jpg,69,112,109,111,92,146,67,151,109,152
141489.jpg,68,112,109,112,88,134,71,151,106,151
141490.jpg,71,113,108,108,76,126,70,154,102,151
141491.jpg,69,111,108,112,90,139,74,152,104,152
141492.jpg,69,111,108,112,87,140,68,151,109,152
141493.jpg,69,111,108,112,86,141,69,151,108,152
141494.jpg,70,109,105,112,98,126,78,153,102,154
141495.jpg,69,112,108,111,101,137,70,153,106,151
141496.jpg,69,112,108,112,91,134,70,151,107,152
141497.jpg,69,110,107,112,78,138,70,151,109,154
141498.jpg,71,113,108,109,74,127,75,154,98,152
141499.jpg,69,111,108,111,97,137,73,153,104,152
141500.jpg,69,111,108,111,86,133,70,152,107,152
141501.jpg,68,111,109,112,87,138,69,150,108,152
141502.jpg,68,112,109,112,93,139,69,152,108,151
141503.jpg,70,111,107,111,83,134,73,153,103,153
141504.jpg,67,113,111,112,90,133,67,150,110,149
141505.jpg,69,112,108,111,87,135,73,151,104,152
141506.jpg,72,111,105,109,75,133,75,153,100,156
141507.jpg,68,111,109,112,92,136,70,151,108,151
141508.jpg,70,111,108,111,89,134,68,152,108,153
141509.jpg,68,112,109,112,86,138,71,152,106,150
141510.jpg,67,112,109,112,87,136,67,150,111,151
141511.jpg,68,111,109,112,88,136,68,150,110,152
141512.jpg,68,113,109,111,93,139,63,152,112,150
141513.jpg,69,111,108,111,88,136,71,151,106,152
141514.jpg,68,113,110,111,96,140,69,151,106,150
141515.jpg,69,113,109,111,92,139,64,151,111,151
141516.jpg,67,112,110,112,95,117,67,149,110,151
141517.jpg,69,112,109,111,88,135,71,151,105,152
141518.jpg,75,109,103,109,75,135,78,156,98,158
141519.jpg,68,111,109,112,83,143,67,150,111,151
141520.jpg,69,111,108,112,86,140,71,150,107,153
141521.jpg,73,110,105,109,105,134,76,156,99,154
141522.jpg,68,110,107,113,78,135,70,151,109,152
141523.jpg,70,110,106,112,97,132,76,152,103,154
141524.jpg,67,111,109,113,83,135,71,150,108,151
141525.jpg,69,110,107,112,84,137,72,152,106,152
141526.jpg,68,112,109,112,89,126,69,150,108,151
141527.jpg,70,110,107,112,99,127,71,153,107,153
141528.jpg,69,111,108,112,82,137,75,150,102,153
141529.jpg,68,112,109,112,90,136,66,151,111,151
141530.jpg,70,114,109,109,98,136,71,155,101,149
141531.jpg,72,112,107,109,98,136,70,153,104,154
141532.jpg,69,111,107,112,86,139,68,152,111,153
141533.jpg,68,113,110,111,95,134,66,152,109,149
141534.jpg,70,111,107,111,90,135,75,153,102,153
141535.jpg,69,111,108,111,87,136,75,152,101,152
141536.jpg,70,110,107,111,94,136,74,153,103,152
141537.jpg,71,111,107,110,88,132,76,153,100,154
141538.jpg,68,112,109,112,87,141,70,151,107,151
141539.jpg,69,112,108,111,88,135,67,151,110,152
141540.jpg,69,111,107,111,89,138,73,152,104,153
141541.jpg,72,111,106,109,96,134,73,154,102,154
141542.jpg,70,112,107,110,95,134,71,154,104,151
141543.jpg,68,110,107,113,89,138,69,151,111,152
141544.jpg,69,111,108,111,88,125,73,152,104,152
141545.jpg,70,111,107,111,79,137,70,152,107,153
141546.jpg,69,111,108,111,92,136,69,152,108,152
141547.jpg,71,111,107,110,86,132,72,153,104,153
141548.jpg,70,111,107,110,89,132,71,152,105,154
141549.jpg,69,111,108,112,88,129,73,151,105,153
141550.jpg,66,112,111,113,91,144,70,150,108,148
141551.jpg,69,112,109,111,79,132,70,153,105,150
141552.jpg,67,111,109,113,86,143,67,149,112,152
141553.jpg,70,111,107,111,86,142,72,152,105,154
141554.jpg,68,112,109,112,91,142,66,151,111,150
141555.jpg,70,113,108,110,99,136,66,153,108,151
141556.jpg,69,110,107,112,86,131,71,153,108,152
141557.jpg,72,113,107,108,98,136,70,155,103,152
141558.jpg,68,112,109,112,89,138,69,150,108,151
141559.jpg,71,111,106,110,80,128,72,153,105,154
141560.jpg,70,110,106,111,106,129,69,153,108,153
141561.jpg,70,112,108,110,81,128,69,152,107,153
141562.jpg,69,111,108,112,90,137,71,152,106,152
141563.jpg,69,110,108,112,84,138,71,152,107,151
141564.jpg,70,110,107,111,92,130,75,153,103,152
141565.jpg,76,109,102,108,70,120,73,161,103,154
141566.jpg,69,112,108,111,89,137,71,151,105,152
141567.jpg,69,113,109,111,101,136,68,152,107,150
141568.jpg,68,111,109,112,84,139,67,149,111,153
141569.jpg,70,111,107,111,94,129,71,153,106,154
141570.jpg,68,112,109,112,88,138,70,151,107,152
141571.jpg,69,111,108,111,89,137,71,152,106,152
141572.jpg,72,108,104,111,103,118,77,151,103,159
141573.jpg,69,112,109,111,89,138,68,152,108,150
141574.jpg,73,107,102,111,71,135,74,157,107,156
141575.jpg,70,109,106,112,97,128,73,152,106,155
141576.jpg,69,112,108,111,86,133,69,152,107,151
141577.jpg,71,110,106,111,94,133,76,155,101,152
141578.jpg,71,112,107,110,97,138,68,155,108,151
141579.jpg,68,111,108,113,85,134,68,151,111,152
141580.jpg,72,110,105,110,80,130,76,154,101,155
141581.jpg,66,112,110,113,88,133,65,148,112,151
141582.jpg,68,110,108,113,78,139,72,150,107,153
141583.jpg,69,112,108,111,85,131,71,151,106,152
141584.jpg,68,113,110,111,91,142,65,151,109,149
141585.jpg,68,112,109,112,86,132,69,151,108,151
141586.jpg,68,113,110,111,85,129,72,151,103,150
141587.jpg,68,112,109,112,84,130,68,151,108,151
141588.jpg,68,110,107,113,102,131,70,151,110,153
141589.jpg,69,111,108,112,83,142,72,151,106,152
141590.jpg,67,112,109,112,86,135,66,149,112,152
141591.jpg,70,110,107,111,91,137,71,154,106,152
141592.jpg,70,112,107,110,100,139,72,156,103,150
141593.jpg,68,112,109,112,92,134,65,151,111,152
141594.jpg,70,111,107,111,86,123,76,153,101,152
141595.jpg,69,111,108,111,90,129,72,152,105,152
141596.jpg,67,112,110,112,89,135,67,151,110,149
141597.jpg,69,111,108,111,88,133,72,152,105,152
141598.jpg,69,112,109,111,89,138,73,152,103,150
141599.jpg,73,110,104,110,74,138,74,154,102,156
141600.jpg,64,112,112,115,92,143,77,147,102,148
141601.jpg,68,112,110,112,91,139,68,150,109,151
141602.jpg,69,113,109,110,97,139,66,154,109,149
141603.jpg,70,111,107,111,90,138,72,153,106,152
141604.jpg,67,111,109,113,87,140,69,150,109,151
141605.jpg,70,112,107,110,83,135,74,152,102,154
141606.jpg,68,112,109,112,91,140,71,151,106,151
141607.jpg,67,113,111,112,92,140,66,150,110,149
141608.jpg,67,112,109,112,92,135,69,151,108,150
141609.jpg,68,112,109,112,81,132,68,153,109,150
141610.jpg,73,111,105,109,95,137,72,156,103,154
141611.jpg,70,111,107,111,80,138,75,153,102,153
141612.jpg,71,111,107,110,94,135,73,153,103,153
141613.jpg,68,111,109,112,89,134,71,151,107,152
141614.jpg,68,113,110,111,91,140,69,150,107,151
141615.jpg,71,114,108,108,79,127,71,154,101,151
141616.jpg,68,111,108,112,93,135,71,152,107,150
141617.jpg,67,112,110,112,89,132,69,150,108,150
141618.jpg,69,111,108,112,88,142,68,152,109,151
141619.jpg,71,111,106,110,89,136,71,153,106,154
141620.jpg,67,112,109,112,87,135,66,151,112,150
141621.jpg,70,112,108,111,91,138,69,152,107,152
141622.jpg,65,114,113,113,89,139,63,148,113,148
141623.jpg,69,111,108,112,84,135,73,152,104,152
141624.jpg,69,112,108,110,82,132,71,152,104,151
141625.jpg,68,111,108,112,94,134,71,152,107,151
141626.jpg,69,112,108,112,91,140,71,150,106,153
141627.jpg,69,112,108,111,96,135,71,153,105,150
141628.jpg,72,109,104,110,75,137,76,154,102,157
141629.jpg,69,110,107,112,81,144,69,150,110,154
141630.jpg,69,111,108,112,91,138,72,153,106,151
141631.jpg,69,113,110,110,91,139,67,152,107,150
141632.jpg,68,112,109,112,91,136,72,151,105,151
141633.jpg,68,111,108,112,86,136,71,152,106,151
141634.jpg,69,111,108,111,85,136,65,150,112,154
141635.jpg,70,111,107,111,82,132,69,151,107,154
141636.jpg,71,111,106,110,83,136,72,153,104,154
141637.jpg,68,112,109,112,95,132,66,151,110,151
141638.jpg,71,110,106,111,84,138,74,154,104,153
141639.jpg,70,112,107,110,85,131,76,152,99,153
141640.jpg,67,113,110,112,89,138,66,149,110,151
141641.jpg,69,111,108,111,91,134,69,153,108,151
141642.jpg,69,111,108,112,87,137,68,152,110,152
141643.jpg,70,111,107,111,94,136,72,153,105,153
141644.jpg,71,111,107,110,81,135,73,153,104,153
141645.jpg,69,111,107,111,89,135,71,152,106,152
141646.jpg,69,112,108,111,80,135,70,153,106,151
141647.jpg,69,112,108,111,86,133,75,152,101,151
141648.jpg,67,113,110,112,87,139,70,150,107,150
141649.jpg,70,110,106,112,87,137,74,152,105,154
141650.jpg,70,111,106,111,89,133,75,153,102,153
141651.jpg,68,112,109,112,86,136,67,150,110,152
141652.jpg,70,111,107,110,83,130,75,153,101,153
141653.jpg,73,111,105,109,75,135,72,155,103,155
141654.jpg,69,111,108,111,94,129,71,151,106,153
141655.jpg,67,111,109,113,91,134,72,151,107,151
141656.jpg,68,111,108,112,82,142,68,150,110,152
141657.jpg,69,112,109,111,86,133,70,151,106,151
141658.jpg,69,112,108,111,95,134,70,152,107,152
141659.jpg,69,111,108,111,88,132,71,151,106,154
141660.jpg,68,111,108,112,89,137,65,151,113,152
141661.jpg,69,112,108,111,88,138,74,152,102,152
141662.jpg,69,111,107,111,99,126,66,152,112,152
141663.jpg,70,107,104,114,75,141,75,150,109,158
141664.jpg,69,112,108,111,89,137,72,151,104,152
141665.jpg,70,113,109,110,102,139,62,153,113,150
141666.jpg,70,111,107,111,88,136,74,152,103,153
141667.jpg,71,111,107,110,79,133,71,153,105,153
141668.jpg,69,114,110,110,92,142,64,152,110,150
141669.jpg,69,112,108,111,83,134,72,152,105,151
141670.jpg,70,110,107,111,78,134,72,155,106,151
141671.jpg,69,112,109,111,86,139,69,150,108,152
141672.jpg,68,112,109,112,90,133,72,150,105,152
141673.jpg,69,111,107,112,95,141,73,152,105,152
141674.jpg,70,111,107,111,94,137,73,152,103,153
141675.jpg,69,111,108,111,86,137,73,153,104,152
141676.jpg,71,110,106,111,90,133,76,153,102,155
141677.jpg,70,111,107,111,96,138,73,153,104,152
141678.jpg,71,111,106,110,93,134,77,154,99,153
141679.jpg,69,112,109,110,91,128,71,151,104,152
141680.jpg,68,112,110,112,88,137,68,152,109,149
141681.jpg,71,110,106,111,95,130,75,153,102,154
141682.jpg,71,112,107,109,84,129,71,154,104,153
141683.jpg,70,111,107,111,89,134,72,152,104,153
141684.jpg,67,112,110,113,87,135,69,148,108,151
141685.jpg,70,111,107,111,84,137,70,152,107,153
141686.jpg,69,112,109,111,87,138,67,152,109,151
141687.jpg,76,110,102,106,104,131,75,159,98,157
141688.jpg,71,113,108,109,96,143,70,155,103,150
141689.jpg,69,111,108,111,87,138,72,153,105,151
141690.jpg,67,112,110,113,88,139,65,150,112,150
141691.jpg,74,113,106,107,68,129,70,156,101,154
141692.jpg,72,110,105,110,78,132,78,153,98,156
141693.jpg,71,111,107,110,84,131,77,153,99,154
141694.jpg,68,112,109,112,94,132,67,151,110,151
141695.jpg,68,112,109,112,88,138,70,151,107,151
141696.jpg,70,111,107,111,78,138,72,153,104,153
141697.jpg,70,111,107,111,80,134,72,152,104,153
141698.jpg,70,114,109,109,82,125,71,153,102,151
141699.jpg,69,111,108,111,89,134,73,151,104,153
141700.jpg,71,110,106,111,94,131,75,153,102,154
141701.jpg,69,111,107,111,91,135,73,152,104,152
141702.jpg,71,110,106,111,91,132,75,153,102,154
141703.jpg,69,113,109,110,92,140,68,152,105,150
141704.jpg,68,111,108,112,95,136,74,150,104,153
141705.jpg,71,110,106,111,92,133,73,154,104,153
141706.jpg,69,111,108,112,87,137,72,152,105,152
141707.jpg,69,111,108,111,86,134,73,152,104,153
141708.jpg,69,111,108,112,91,133,70,151,108,153
141709.jpg,70,111,107,111,87,133,72,151,105,154
141710.jpg,69,111,107,111,91,131,72,152,105,153
141711.jpg,71,111,106,110,86,123,74,154,103,153
141712.jpg,71,111,107,110,100,131,68,153,107,154
141713.jpg,68,112,109,112,90,145,67,152,109,150
141714.jpg,70,110,106,111,76,136,74,152,104,155
141715.jpg,70,112,108,110,102,135,67,153,108,151
141716.jpg,68,112,109,111,83,134,67,151,109,152
141717.jpg,71,112,107,110,100,129,68,155,107,152
141718.jpg,68,111,108,112,90,139,71,152,107,151
141719.jpg,70,110,106,111,94,135,74,153,104,153
141720.jpg,71,111,107,110,86,129,72,154,103,153
141721.jpg,70,111,107,110,85,136,75,153,102,153
141722.jpg,70,111,107,111,79,134,75,152,103,153
141723.jpg,69,111,107,111,79,135,71,152,106,153
141724.jpg,67,110,109,114,72,139,70,148,110,154
141725.jpg,69,112,108,111,93,138,69,153,107,151
141726.jpg,70,110,107,111,87,136,75,153,103,153
141727.jpg,69,112,108,111,99,136,71,152,105,151
141728.jpg,69,114,110,110,96,140,65,153,108,149
141729.jpg,69,112,108,111,81,137,73,152,104,152
141730.jpg,67,110,108,114,76,141,68,150,113,151
141731.jpg,68,112,109,112,94,131,68,150,110,151
141732.jpg,68,111,108,112,92,133,70,151,107,151
141733.jpg,70,111,107,111,88,138,73,153,103,152
141734.jpg,67,112,109,112,89,140,67,150,111,151
141735.jpg,69,112,108,111,86,133,69,152,107,151
141736.jpg,70,111,108,111,89,137,73,153,103,152
141737.jpg,72,112,106,109,75,133,73,155,101,153
141738.jpg,69,114,110,109,106,131,73,154,100,149
141739.jpg,72,112,106,109,97,138,73,155,102,152
141740.jpg,69,111,108,111,84,136,72,153,104,152
141741.jpg,68,111,108,113,86,137,71,151,108,152
141742.jpg,71,111,107,110,85,137,73,153,103,153
141743.jpg,67,111,109,113,91,134,67,151,112,151
141744.jpg,71,111,106,110,82,136,74,154,102,153
141745.jpg,69,111,107,112,85,137,74,152,104,153
141746.jpg,71,111,107,110,92,133,75,154,101,153
141747.jpg,69,112,109,111,84,131,70,153,105,150
141748.jpg,68,112,109,112,90,123,74,151,103,151
141749.jpg,68,112,109,112,82,134,66,151,110,150
141750.jpg,71,111,106,110,95,135,74,153,102,154
141751.jpg,70,110,107,111,92,139,71,154,107,152
141752.jpg,70,111,107,111,88,137,75,152,102,154
141753.jpg,69,111,108,111,83,132,71,151,105,152
141754.jpg,71,111,106,111,87,132,76,154,101,152
141755.jpg,71,113,108,109,80,130,72,154,101,152
141756.jpg,71,110,106,111,87,135,75,152,103,154
141757.jpg,69,111,108,112,93,132,70,152,108,152
141758.jpg,68,111,109,112,87,145,66,151,112,151
141759.jpg,68,112,109,111,87,137,69,150,107,152
141760.jpg,68,113,109,111,85,137,74,151,101,151
141761.jpg,68,113,110,111,90,142,65,151,111,150
141762.jpg,73,113,106,107,104,137,68,156,104,153
141763.jpg,69,111,108,112,94,137,72,152,106,152
141764.jpg,69,111,108,111,85,135,71,153,106,152
141765.jpg,68,112,109,111,80,124,73,150,103,152
141766.jpg,68,112,109,112,88,141,73,151,103,151
141767.jpg,69,112,108,111,86,142,71,152,105,151
141768.jpg,67,112,110,112,88,139,70,150,107,150
141769.jpg,66,111,110,114,83,141,70,149,110,150
141770.jpg,72,111,106,109,78,133,73,155,102,153
141771.jpg,70,112,108,110,87,128,75,152,101,152
141772.jpg,72,111,106,109,105,133,73,156,102,153
141773.jpg,69,110,107,112,94,128,71,150,108,154
141774.jpg,70,112,108,110,100,140,66,154,109,151
141775.jpg,68,111,108,112,90,132,74,152,105,152
141776.jpg,68,111,109,112,88,133,68,151,109,151
141777.jpg,72,111,106,109,96,137,74,154,102,154
141778.jpg,70,111,107,111,85,133,72,153,105,153
141779.jpg,70,111,108,111,91,139,72,152,104,152
141780.jpg,69,111,107,112,90,136,73,153,104,152
141781.jpg,71,110,106,111,90,131,73,153,105,155
141782.jpg,70,111,107,111,76,131,70,152,107,154
141783.jpg,68,112,109,112,89,141,69,151,108,151
141784.jpg,71,113,108,108,78,127,69,155,103,151
141785.jpg,72,107,103,112,71,139,76,152,105,158
141786.jpg,71,111,106,111,93,138,70,153,107,153
141787.jpg,70,111,107,111,82,135,71,152,106,154
141788.jpg,69,111,107,111,88,133,72,152,105,153
141789.jpg,71,111,107,110,79,128,71,153,104,154
141790.jpg,67,111,109,113,85,137,67,150,111,152
141791.jpg,69,111,108,112,88,137,70,152,108,152
141792.jpg,67,112,110,113,89,137,67,150,110,150
141793.jpg,67,111,109,113,91,139,68,151,110,150
141794.jpg,70,111,107,111,87,138,71,152,106,153
141795.jpg,67,112,110,113,87,139,67,150,110,150
141796.jpg,70,110,106,111,94,134,72,153,106,153
141797.jpg,70,112,108,110,92,137,73,153,102,152
141798.jpg,70,111,107,111,89,135,72,153,105,152
141799.jpg,71,110,105,111,96,131,74,154,104,154
141800.jpg,70,111,107,111,83,139,71,152,106,153
141801.jpg,68,111,108,113,94,130,70,151,109,151
141802.jpg,70,112,108,110,83,133,72,153,103,152
141803.jpg,68,111,108,112,86,137,69,150,109,152
141804.jpg,69,110,107,112,87,134,73,153,105,152
141805.jpg,69,111,108,112,89,131,72,151,106,153
141806.jpg,68,111,109,112,97,137,71,151,107,151
141807.jpg,69,111,108,112,85,137,69,152,108,151
141808.jpg,69,110,107,112,90,131,73,153,105,152
141809.jpg,68,112,109,112,86,136,67,151,109,151
141810.jpg,68,112,109,112,90,134,69,152,108,150
141811.jpg,69,111,108,111,91,137,70,153,107,151
141812.jpg,70,112,108,110,78,127,70,153,104,151
141813.jpg,69,112,108,111,89,136,66,151,111,152
141814.jpg,67,111,109,113,79,141,69,149,109,151
141815.jpg,69,111,108,111,91,138,70,152,107,151
141816.jpg,72,114,107,107,78,130,73,156,98,152
141817.jpg,68,112,109,112,91,130,70,150,107,151
141818.jpg,69,112,109,111,91,134,68,151,108,151
